"","CP-HI00_AT","CP-HI00_BE","CP-HI00_BG","CP-HI00_CY","CP-HI00_CZ","CP-HI00_DE","CP-HI00_DK","CP-HI00_EE","CP-HI00_EL","CP-HI00_ES","CP-HI00_FI","CP-HI00_FR","CP-HI00_HR","CP-HI00_HU","CP-HI00_IE","CP-HI00_IT","CP-HI00_LT","CP-HI00_LU","CP-HI00_LV","CP-HI00_MT","CP-HI00_NL","CP-HI00_PL","CP-HI00_PT","CP-HI00_RO","CP-HI00_SE","CP-HI00_SI","CP-HI00_SK"
"1",-0.272934341890597,-0.3449346366693,0.0615210700604273,-0.361077792981581,0.118206353280538,-0.152471379537816,0.0978024741411639,-0.0212508102680607,-0.950315650510657,-0.618590815603619,-0.117506399981278,-0.213523285799929,-0.0471986610834035,0.0148832150662098,-0.274917436479624,-0.825711811368536,-0.0854116170251735,-0.339424871795265,-0.0341740948945691,-0.362114375331502,-0.11895047332058,-0.0242397351451712,-0.570835607974795,-0.000299159757825957,-0.192496814419377,-0.173436006281187,0.0355600777976784
"2",-0.231113262442437,0.151901404218554,0.0709902023293418,-0.0175131348769221,0.0187242873364099,-0.0706527707167756,0.0385245217989447,0.0114282925103432,-0.905041275914053,-0.407878668421342,-0.0874031906951319,-0.02125895121607,-0.0611292932033622,0.00793434897475493,-0.031438570040595,-0.664308486997531,-0.117787576547685,0.0632464670482376,-0.0854503563622176,-0.0167695295776075,0.0337023500696741,-0.0413555691792455,-0.589210918699822,-0.02180322176143,-0.0383323533268189,-0.0704672594203893,-0.0184202235193592
